Name,Description,City,Country,Region,Continent,Region Number_x,Continent Number_x,Location,Rating,Score,NbReviews,Url link,Room Type,Guests nb,Price,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating,Breakfast,Cancellation,Region Number_y,Continent Number_y,Price per Square Meter to Buy Apartment Outside of Centre,Price per Square Meter to Buy Apartment in City Centre,"International Primary School, Yearly for 1 Child","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",1 Pair of Jeans (Levis 501 Or Similar),1 Pair of Men Leather Business Shoes,1 Pair of Nike Running Shoes (Mid-Range),"1 Summer Dress in a Chain Store (Zara, H&M, ...)",Apples (1kg),Banana (1kg),Beef Round (1kg) (or Equivalent Back Leg Red Meat),Bottle of Wine (Mid-Range),Chicken Fillets (1kg),Cigarettes 20 Pack (Marlboro),Domestic Beer (0.5 liter bottle),Eggs (regular) (12),Imported Beer (0.33 liter bottle)_x,Lettuce (1 head),Loaf of Fresh White Bread (500g),Local Cheese (1kg),"Milk (regular), (1 liter)",Onion (1kg),Oranges (1kg),Potato (1kg),"Rice (white), (1kg)",Tomato (1kg),Water (1.5 liter bottle),Apartment (1 bedroom) Outside of Centre,Apartment (1 bedroom) in City Centre,Apartment (3 bedrooms) Outside of Centre,Apartment (3 bedrooms) in City Centre,Cappuccino (regular),Coke/Pepsi (0.33 liter bottle),Domestic Beer (0.5 liter draught),Imported Beer (0.33 liter bottle)_y,McMeal at McDonalds (or Equivalent Combo Meal),"Meal for 2 People, Mid-range Restaurant, Three-course","Meal, Inexpensive Restaurant",Water (0.33 liter bottle),Average Monthly Net Salary (After Tax),"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","Cinema, International Release, 1 Seat","Fitness Club, Monthly Fee for 1 Adult",Tennis Court Rent (1 Hour on Weekend),Gasoline (1 liter),Monthly Pass (Regular Price),One-way Ticket (Local Transport),Taxi 1hour Waiting (Normal Tariff),Taxi 1km (Normal Tariff),Taxi Start (Normal Tariff),Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",Mobile Phone Monthly Plan with Calls and 10GB+ Data,Population,Yearly Change,net_change,density,land_area,migrants,fert_rate,med_age,urban_pop,world_share,Tourism,Tourism_year
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,2,168.0,8.8,8.5,8.8,8.8,8.1,9.2,0,0,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,2,179.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,2,181.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,178.0,8.8,8.5,8.8,8.8,8.1,9.2,16,0,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,193.0,8.8,8.5,8.8,8.8,8.1,9.2,16,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,195.0,8.8,8.5,8.8,8.8,8.1,9.2,16,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,229.0,8.8,8.5,8.8,8.8,8.1,9.2,0,0,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,241.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Queen Room,3,242.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,152.0,8.8,8.5,8.8,8.8,8.1,9.2,0,0,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,163.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,165.0,8.8,8.5,8.8,8.8,8.1,9.2,0,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,136.0,8.8,8.5,8.8,8.8,8.1,9.2,16,0,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,148.0,8.8,8.5,8.8,8.8,8.1,9.2,16,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
Hilton Garden Inn Astana,AstanaShow on map0.8 km from Nur-Astana Mosque,Astana (Nur-Sultan),Kazakhstan,Central Asia,Asia,143,142,Astana,Excellent,8.6,956.0,https://www.booking.com/hotel/kz/hilton-garden-inn-astana.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ArfOlbAGwAIB0gIkZDAzYTljZDUtZTBiMC00NTY4LTkzMzgtMTU3Yjk1ODQzNGZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=005c5a1bda2001d1&srepoch=1711630136&all_sr_blocks=101687901_94578355_2_2_0&highlighted_blocks=101687901_94578355_2_2_0&matching_block_id=101687901_94578355_2_2_0&sr_pri_blocks=101687901_94578355_2_2_0__6619219&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,149.0,8.8,8.5,8.8,8.8,8.1,9.2,16,1,143,142,745.47,1081.94,7477.06,208.05,77.93,91.85,102.6,47.01,1.28,1.93,6.93,7.18,5.02,1.54,0.97,1.7,1.68,0.96,0.48,9.67,1.15,0.47,2.26,0.51,1.47,2.22,0.66,324.38,481.23,556.72,858.12,2.06,0.83,1.23,2.46,5.54,30.78,10.26,0.49,586.14,15.49,5.13,54.08,13.54,0.47,15.39,0.18,4.1,0.37,1.28,25327.54,21546.25,50.69,12.16,8.94,19606633.0,1.08,208635.0,7,2699700.0,0.0,3.0,30.0,57.0,0.24,2035000,2020
