Name,Description,City,Country,Region,Continent,Region Number_x,Continent Number_x,Location,Rating,Score,NbReviews,Url link,Room Type,Guests nb,Price,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating,Breakfast,Cancellation,Region Number_y,Continent Number_y,Price per Square Meter to Buy Apartment Outside of Centre,Price per Square Meter to Buy Apartment in City Centre,"International Primary School, Yearly for 1 Child","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",1 Pair of Jeans (Levis 501 Or Similar),1 Pair of Men Leather Business Shoes,1 Pair of Nike Running Shoes (Mid-Range),"1 Summer Dress in a Chain Store (Zara, H&M, ...)",Apples (1kg),Banana (1kg),Beef Round (1kg) (or Equivalent Back Leg Red Meat),Bottle of Wine (Mid-Range),Chicken Fillets (1kg),Cigarettes 20 Pack (Marlboro),Domestic Beer (0.5 liter bottle),Eggs (regular) (12),Imported Beer (0.33 liter bottle)_x,Lettuce (1 head),Loaf of Fresh White Bread (500g),Local Cheese (1kg),"Milk (regular), (1 liter)",Onion (1kg),Oranges (1kg),Potato (1kg),"Rice (white), (1kg)",Tomato (1kg),Water (1.5 liter bottle),Apartment (1 bedroom) Outside of Centre,Apartment (1 bedroom) in City Centre,Apartment (3 bedrooms) Outside of Centre,Apartment (3 bedrooms) in City Centre,Cappuccino (regular),Coke/Pepsi (0.33 liter bottle),Domestic Beer (0.5 liter draught),Imported Beer (0.33 liter bottle)_y,McMeal at McDonalds (or Equivalent Combo Meal),"Meal for 2 People, Mid-range Restaurant, Three-course","Meal, Inexpensive Restaurant",Water (0.33 liter bottle),Average Monthly Net Salary (After Tax),"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","Cinema, International Release, 1 Seat","Fitness Club, Monthly Fee for 1 Adult",Tennis Court Rent (1 Hour on Weekend),Gasoline (1 liter),Monthly Pass (Regular Price),One-way Ticket (Local Transport),Taxi 1hour Waiting (Normal Tariff),Taxi 1km (Normal Tariff),Taxi Start (Normal Tariff),Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",Mobile Phone Monthly Plan with Calls and 10GB+ Data,Population,Yearly Change,net_change,density,land_area,migrants,fert_rate,med_age,urban_pop,world_share,Tourism,Tourism_year
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,116.0,8.7,8.4,8.8,8.8,7.9,8.0,23,0,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,127.0,8.7,8.4,8.8,8.8,7.9,8.0,0,0,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,133.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,1,147.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,122.0,8.7,8.4,8.8,8.8,7.9,8.0,23,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,135.0,8.7,8.4,8.8,8.8,7.9,8.0,23,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,139.0,8.7,8.4,8.8,8.8,7.9,8.0,0,0,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,144.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,King Room,2,170.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,1,127.0,8.7,8.4,8.8,8.8,7.9,8.0,0,0,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,1,133.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,1,147.0,8.7,8.4,8.8,8.8,7.9,8.0,0,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,2,116.0,8.7,8.4,8.8,8.8,7.9,8.0,23,0,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,2,122.0,8.7,8.4,8.8,8.8,7.9,8.0,23,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
DoubleTree by Hilton Nairobi,NairobiShow on map4.1 km from center,Nairobi,Kenya,Eastern Africa,Africa,14,2,Nairobi,Very Good,8.2,297.0,https://www.booking.com/hotel/ke/amber.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AorNlbAGwAIB0gIkZTMxMjE3OWMtNzI3NS00ZGFkLWFjYjEtMDdkMjk1ODA3ZWJm2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=245d59c55c96012a&srepoch=1711629964&all_sr_blocks=155699208_88358985_2_42_0&highlighted_blocks=155699208_88358985_2_42_0&matching_block_id=155699208_88358985_2_42_0&sr_pri_blocks=155699208_88358985_2_42_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Twin Room,2,135.0,8.7,8.4,8.8,8.8,7.9,8.0,23,1,14,2,649.57,1110.8,6637.27,138.4,16.82,46.04,48.34,21.78,2.17,0.85,4.34,10.46,5.42,2.44,1.74,1.56,2.21,0.55,0.5,9.88,0.82,0.89,1.55,0.85,1.67,0.82,0.56,185.16,420.78,448.55,991.24,2.14,0.49,2.09,2.79,4.88,27.88,4.18,0.4,389.62,13.41,5.58,41.4,16.96,1.44,33.04,0.7,2.09,1.19,1.39,15871.89,16729.83,25.79,36.78,12.25,55100586.0,1.99,1073099.0,97,569140.0,-10000.0,3.2,20.0,31.0,0.68,2049000,2019
